SampleName	SampleID	occurence
1570	GB01008138S	84168
14153	GB01002005S	9937
8848	GB01004088S	21562
17470	GB01001423S	2128
10588	GB01019730S	16506
12083	GB01009862S	12783
3140	GB01016384S	52687
4208	GB01008065S	43988
45	GB01003906S	349686
15282	GB01024443S	8079
11084	GB01008712S	15049
10132	GB01022840S	17757
15892	GB01024390S	6742
281	GB01000089S	198934
6315	GB01001821S	31872
10966	GB01009363S	15395
10622	GB01011383S	16426
2238	GB01012736S	64515
13309	GB01020108S	11077
2030	GB01018071S	69864
9171	GB01008853S	20490
11857	GB01013759S	13261
3321	GB01023123S	51057
5557	GB01023154S	36035
2146	GB01011734S	67085
14543	GB01018400S	9362
14478	GB01020277S	9455
13131	GB01009678S	11298
2541	GB01013678S	59111
9572	GB01009683S	19371
18614	GB01017391S	362
16146	GB01001324S	6119
57	GB01003822S	323079
1349	GB01008112S	94514
17119	GB01003389S	3038
15017	GB01011196S	8621
4610	GB01007830S	41458
8546	GB01022915S	22573
15248	GB01001152S	8127
4723	GB01008540S	40776
17662	GB01017366S	1714
4809	GB01008515S	40335
1022	GB01003924S	113238
15875	GB01002160S	6766
13458	GB01019354S	10889
13395	GB01013178S	10963
17956	GB01021206S	1252
1498	GB01000282S	87367
9673	GB01010965S	19104
291	GB01000239S	197705
17735	GB01023041S	1578
14457	GB01010327S	9481
5565	GB01003404S	35988
854	GB01003451S	125906
3307	GB01022077S	51214
12483	GB01018301S	12156
12288	GB01016874S	12451
2519	GB01016511S	59453
13109	GB01020252S	11328
11662	GB01003140S	13650
12347	GB01019295S	12361
16921	GB01010796S	3644
9879	GB01010128S	18532
11528	GB01010223S	13932
15848	GB01002346S	6821
7163	GB01000602S	27902
323	GB01001268S	190723
10385	GB01007643S	17007
2154	GB01015317S	66732
3411	GB01012928S	50248
9541	GB01015948S	19453
10423	GB01009064S	16929
8316	GB01009031S	23431
16396	GB01009086S	5378
14041	GB01009603S	10116
6699	GB01012451S	30051
1116	GB01008038S	107532
6073	GB01021334S	33148
6431	GB01021361S	31414
17940	GB01021864S	1271
16483	GB01017169S	5108
5751	GB01010703S	34878
12127	GB01001303S	12707
17989	GB01001528S	1208
8847	GB01023667S	21565
10905	GB01009127S	15595
4588	GB01011783S	41590
13655	GB01013891S	10624
13845	GB01018889S	10375
194	GB01002777S	223556
14360	GB01019760S	9645
12633	GB01019353S	11948
9894	GB01003207S	18507
10500	GB01015256S	16743
546	GB01000327S	157821
16703	GB01024453S	4329
10660	GB01009917S	16339
14880	GB01009584S	8852
1740	GB01011634S	77710
12129	GB01018672S	12705
7610	GB01016246S	26059
10189	GB01016780S	17589
8505	GB01023336S	22683
3193	GB01010638S	52203
7512	GB01011905S	26432
7407	GB01023852S	26866
5346	GB01023601S	37298
8726	GB01011319S	21979
182	GB01003691S	226711
16662	GB01007521S	4457
15369	GB01015646S	7907
15884	GB01000431S	6757
17116	GB01000497S	3050
18142	GB01021009S	1018
13858	GB01012563S	10354
14087	GB01012514S	10047
14605	GB01018716S	9280
3501	GB01017919S	49423
9079	GB01001807S	20796
3659	GB01010738S	48210
2805	GB01017411S	56127
271	GB01003579S	202085
16035	GB01002245S	6441
3494	GB01010472S	49493
14195	GB01018382S	9859
7498	GB01021496S	26561
2302	GB01012848S	63018
8253	GB01008452S	23673
2913	GB01020546S	54921
17453	GB01021055S	2166
2546	GB01017882S	59031
1760	GB01000562S	77122
11479	GB01002982S	14039
15401	GB01002188S	7851
9957	GB01009696S	18297
543	GB01000962S	157915
146	GB01003330S	241157
5292	GB01010380S	37637
15296	GB01011136S	8048
3681	GB01023894S	48008
8167	GB01008832S	23915
16240	GB01007726S	5810
10640	GB01000263S	16379
14823	GB01015673S	8952
3850	GB01007774S	46646
7191	GB01023705S	27776
3323	GB01011547S	51046
6179	GB01020323S	32632
10926	GB01013720S	15556
5884	GB01023319S	34139
2655	GB01018002S	57864
9426	GB01023793S	19760
4472	GB01017831S	42354
1632	GB01013027S	81937
11036	GB01009173S	15164
9918	GB01023690S	18434
16963	GB01017097S	3511
8758	GB01015922S	21864
1319	GB01000333S	96070
768	GB01001456S	134545
8322	GB01010589S	23402
8844	GB01008992S	21582
7910	GB01012975S	24991
12048	GB01015628S	12858
10497	GB01009623S	16762
11955	GB01020422S	13074
14739	GB01019194S	9107
13573	GB01018442S	10740
18201	GB01017383S	923
7368	GB01023185S	27040
9767	GB01004089S	18863
16036	GB01002414S	6439
7270	GB01023727S	27443
11960	GB01011569S	13067
3836	GB01018213S	46797
11411	GB01015853S	14205
6493	GB01017944S	31124
17816	GB01021911S	1448
13025	GB01019516S	11448
14549	GB01007449S	9357
7376	GB01009452S	27002
8315	GB01011018S	23435
2811	GB01001113S	56100
13099	GB01018809S	11341
9254	GB01015314S	20270
13133	GB01018878S	11296
5058	GB01021434S	39055
7635	GB01001783S	25961
7926	GB01009531S	24937
6137	GB01023085S	32815
9713	GB01010110S	18987
8841	GB01011487S	21594
13927	GB01012173S	10265
10714	GB01015216S	16185
12439	GB01020101S	12220
4107	GB01001930S	44815
4698	GB01016207S	40910
1489	GB01013049S	88005
7797	GB01015388S	25377
12099	GB01000990S	12748
4526	GB01016659S	41979
3713	GB01018160S	47726
16732	GB01017240S	4243
18536	GB01021716S	467
527	GB01000437S	159412
14448	GB01013881S	9497
17117	GB01021576S	3048
12469	GB01020021S	12174
12175	GB01003161S	12625
18182	GB01017199S	952
705	GB01000536S	141574
5356	GB01018029S	37229
13274	GB01019811S	11113
16647	GB01004674S	4489
13703	GB01019844S	10565
2452	GB01012890S	60603
1361	GB01008229S	93752
6022	GB01022839S	33385
3503	GB01016853S	49402
3958	GB01016532S	45879
9519	GB01008710S	19523
9768	GB01002937S	18862
1874	GB01016292S	73626
12008	GB01018905S	12949
6529	GB01022938S	30888
12988	GB01020254S	11491
5845	GB01017840S	34312
17079	GB01020980S	3156
8725	GB01009468S	21987
15154	GB01019589S	8356
411	GB01001604S	175323
15948	GB01007344S	6617
11932	GB01012617S	13124
2883	GB01020491S	55281
12264	GB01011175S	12491
15134	GB01019509S	8393
18357	GB01022862S	684
7064	GB01003247S	28280
3639	GB01003636S	48383
18029	GB01019817S	1172
8031	GB01022141S	24455
8052	GB01022114S	24371
18734	GB01004287S	9
16246	GB01001630S	5792
5897	GB01016321S	34053
11271	GB01008312S	14575
7008	GB01008838S	28539
7229	GB01008365S	27624
14847	GB01001596S	8908
12892	GB01003186S	11617
11970	GB01018230S	13045
13752	GB01011304S	10503
7918	GB01008309S	24970
16323	GB01002363S	5590
14242	GB01009752S	9784
14733	GB01011425S	9112
17480	GB01016956S	2106
15879	GB01007464S	6761
13906	GB01002861S	10285
13837	GB01002011S	10381
18368	GB01004506S	668
2464	GB01024105S	60361
5116	GB01000070S	38680
6536	GB01023322S	30839
2043	GB01000025S	69546
17819	GB01021942S	1441
13362	GB01010012S	11001
14156	GB01020135S	9931
2644	GB01015428S	57974
10759	GB01015667S	15990
3487	GB01008606S	49560
7143	GB01022943S	27988
17037	GB01021909S	3279
14115	GB01011040S	10010
3725	GB01016445S	47617
5351	GB01008496S	37262
6789	GB01001779S	29592
10265	GB01009417S	17387
959	GB01003754S	117145
7647	GB01023088S	25913
17347	GB01021623S	2402
10193	GB01016724S	17580
10120	GB01016029S	17805
16882	GB01017386S	3771
16356	GB01001993S	5500
6569	GB01023926S	30719
4192	GB01018089S	44119
10510	GB01016778S	16709
17801	GB01021658S	1474
13546	GB01017315S	10768
2803	GB01017675S	56166
9780	GB01015770S	18822
7804	GB01010577S	25353
730	GB01001649S	138975
18289	GB01020595S	778
16753	GB01003393S	4177
14126	GB01000300S	9988
7443	GB01003503S	26727
1556	GB01015341S	84530
15468	GB01024009S	7720
16177	GB01001457S	6021
3069	GB01018127S	53482
3128	GB01016267S	52825
12496	GB01010138S	12144
588	GB01002802S	152565
4685	GB01023831S	41028
5728	GB01010697S	35011
12096	GB01018736S	12762
6870	GB01010660S	29163
7810	GB01012599S	25338
6301	GB01015377S	31972
12989	GB01019725S	11491
7413	GB01011267S	26814
11451	GB01009776S	14111
9003	GB01017492S	21039
5414	GB01016418S	36891
16934	GB01017081S	3590
918	GB01000828S	121177
11689	GB01019432S	13597
13048	GB01019179S	11420
5788	GB01016829S	34703
14203	GB01007331S	9846
4065	GB01003709S	45127
18741	GB01015282S	4
7885	GB01023254S	25105
10842	GB01018576S	15762
1539	GB01003421S	85183
18088	GB01020784S	1096
10118	GB01009434S	17814
15923	GB01000405S	6677
18035	GB01020707S	1160
2027	GB01012717S	69916
1217	GB01008274S	101281
3143	GB01013684S	52655
7566	GB01015870S	26238
6088	GB01017569S	33082
523	GB01000662S	160185
6322	GB01023510S	31836
11890	GB01010204S	13206
17899	GB01021772S	1332
14707	GB01018745S	9147
11341	GB01024388S	14390
12790	GB01002839S	11749
2450	GB01024089S	60653
11521	GB01004358S	13953
17248	GB01017322S	2649
3309	GB01023904S	51191
17769	GB01021120S	1534
7703	GB01023201S	25679
7818	GB01009457S	25315
18365	GB01020667S	675
13283	GB01018618S	11102
4375	GB01016398S	42953
15174	GB01010773S	8304
13518	GB01018822S	10801
18185	GB01021197S	945
9836	GB01003126S	18652
4515	GB01007551S	42058
3377	GB01015450S	50541
18509	GB01020593S	519
9705	GB01009282S	19031
8270	GB01008778S	23593
10804	GB01008792S	15885
3126	GB01023106S	52841
4282	GB01018185S	43534
11443	GB01018680S	14127
17980	GB01021976S	1218
15552	GB01002262S	7540
10444	GB01016120S	16868
6075	GB01012310S	33143
5992	GB01012473S	33540
10067	GB01015607S	17967
7402	GB01008410S	26892
12963	GB01019217S	11532
15104	GB01010925S	8445
17688	GB01021898S	1668
3971	GB01018078S	45831
8474	GB01011054S	22810
16603	GB01013811S	4668
9828	GB01017217S	18681
13295	GB01004692S	11090
17236	GB01001007S	2683
11554	GB01015364S	13876
6020	GB01010339S	33389
14103	GB01018365S	10026
14565	GB01002001S	9330
9038	GB01009816S	20927
7297	GB01020379S	27311
10554	GB01020382S	16614
14452	GB01018560S	9489
17203	GB01021605S	2779
7824	GB01001868S	25296
8724	GB01010755S	21991
14964	GB01019108S	8693
4960	GB01012267S	39604
6099	GB01012728S	33026
12921	GB01019308S	11585
14716	GB01018535S	9141
14147	GB01000159S	9951
1599	GB01007817S	82964
17021	GB01020979S	3329
12721	GB01003268S	11825
11366	GB01016116S	14324
5175	GB01008521S	38269
10557	GB01016603S	16607
17292	GB01016937S	2543
2980	GB01001347S	54335
8731	GB01016258S	21958
6466	GB01008171S	31274
13437	GB01019352S	10916
11363	GB01000981S	14348
15880	GB01013830S	6759
7203	GB01023648S	27734
4237	GB01012448S	43805
15172	GB01000755S	8306
9667	GB01009041S	19128
7698	GB01013131S	25689
3332	GB01016453S	50975
18753	GB01015452S	2
12052	GB01018739S	12853
5706	GB01022748S	35139
17826	GB01020709S	1428
2993	GB01017432S	54189
3006	GB01000891S	54051
2739	GB01017812S	56837
3260	GB01010455S	51555
4697	GB01021475S	40918
10711	GB01008754S	16203
17474	GB01021958S	2118
13003	GB01019646S	11477
14601	GB01007413S	9285
5525	GB01023376S	36262
3277	GB01020563S	51400
2945	GB01020532S	54641
5352	GB01017533S	37249
5577	GB01012800S	35931
18675	GB01013006S	196
15575	GB01019349S	7492
6203	GB01023491S	32497
15804	GB01008762S	6925
12464	GB01020219S	12183
7683	GB01012641S	25752
15242	GB01001301S	8143
2224	GB01008629S	64918
9081	GB01021340S	20793
18096	GB01001381S	1082
12728	GB01009510S	11814
14376	GB01009304S	9627
12404	GB01002082S	12286
5855	GB01017516S	34261
11631	GB01019254S	13713
8227	GB01008768S	23744
8055	GB01001682S	24361
6808	GB01023223S	29510
11416	GB01012546S	14187
9961	GB01003165S	18279
2714	GB01016566S	57197
3444	GB01001514S	49972
12853	GB01016591S	11659
2437	GB01023959S	60783
3059	GB01012834S	53560
1790	GB01021457S	76290
14113	GB01020085S	10015
11383	GB01016736S	14272
13755	GB01009400S	10500
1959	GB01022766S	71581
16696	GB01024479S	4351
324	GB01002734S	190489
11884	GB01001130S	13215
13408	GB01018731S	10949
17232	GB01016925S	2699
18175	GB01021798S	962
9124	GB01009350S	20650
10349	GB01009385S	17126
16114	GB01002397S	6229
14637	GB01002017S	9236
16676	GB01007454S	4403
15646	GB01016960S	7302
8756	GB01015903S	21871
9648	GB01007646S	19162
10388	GB01009799S	17000
8652	GB01011111S	22245
15411	GB01018834S	7836
13157	GB01022007S	11271
18467	GB01022994S	572
12345	GB01004175S	12362
1221	GB01008652S	100870
837	GB01000202S	127751
9303	GB01009435S	20114
14187	GB01019514S	9869
15096	GB01019201S	8460
10328	GB01007320S	17200
9824	GB01022205S	18695
1452	GB01003484S	89997
12203	GB01012528S	12591
8853	GB01008403S	21544
3940	GB01008474S	45973
1047	GB01008004S	111419
10940	GB01003230S	15504
3788	GB01012150S	47124
4559	GB01003287S	41760
8001	GB01015261S	24602
11829	GB01003147S	13316
13741	GB01016595S	10513
4396	GB01022097S	42834
3135	GB01018007S	52760
10998	GB01003213S	15279
7684	GB01004518S	25748
18153	GB01020929S	1001
17334	GB01021113S	2427
12229	GB01020221S	12548
7248	GB01009526S	27525
9906	GB01009559S	18475
13132	GB01019690S	11298
15190	GB01018498S	8273
15123	GB01000015S	8405
5826	GB01001479S	34451
15685	GB01018960S	7195
9005	GB01020296S	21029
6891	GB01022108S	29060
1213	GB01011693S	101403
7276	GB01013308S	27406
1035	GB01000947S	112228
6509	GB01017523S	31019
17988	GB01019998S	1210
11548	GB01004458S	13892
17321	GB01007700S	2457
18607	GB01023027S	374
3019	GB01011531S	53968
8803	GB01015807S	21707
17844	GB01011895S	1404
2542	GB01023808S	59105
6668	GB01011079S	30218
10834	GB01009190S	15775
144	GB01024206S	242616
12028	GB01002077S	12902
360	GB01000164S	183428
15175	GB01002897S	8302
8790	GB01016774S	21761
12115	GB01024315S	12728
4543	GB01010414S	41874
17955	GB01020622S	1252
14813	GB01012539S	8965
11585	GB01013794S	13806
2343	GB01000555S	62327
2182	GB01000870S	65940
4459	GB01003730S	42417
13579	GB01013315S	10727
12000	GB01010219S	12969
4311	GB01018034S	43336
8774	GB01016740S	21820
2941	GB01017922S	54654
9230	GB01009504S	20348
9030	GB01000373S	20961
8107	GB01002961S	24141
11639	GB01010281S	13696
12245	GB01009902S	12520
3554	GB01023350S	48975
14644	GB01018267S	9225
4430	GB01011666S	42607
7451	GB01011216S	26711
11441	GB01019963S	14128
7472	GB01023610S	26639
15611	GB01004688S	7394
7410	GB01010761S	26851
9845	GB01013990S	18627
14480	GB01018786S	9451
14122	GB01012181S	9995
12699	GB01019918S	11848
3673	GB01018147S	48091
16749	GB01024224S	4188
5537	GB01010700S	36175
564	GB01001555S	155882
1763	GB01000142S	77062
5781	GB01023742S	34731
2799	GB01023888S	56224
2145	GB01012873S	67110
2091	GB01015503S	68513
14394	GB01016185S	9590
15544	GB01002007S	7551
4145	GB01011722S	44513
10477	GB01018725S	16804
6926	GB01024126S	28932
8095	GB01010071S	24194
9183	GB01010554S	20467
78	GB01003879S	289466
32	GB01003802S	380208
14396	GB01015682S	9589
2599	GB01016315S	58387
5838	GB01022188S	34338
6018	GB01016340S	33394
3415	GB01024079S	50241
15117	GB01004463S	8416
12382	GB01020195S	12321
15820	GB01013181S	6900
16508	GB01024308S	5024
12828	GB01019163S	11699
13449	GB01024332S	10898
3898	GB01021392S	46247
11973	GB01004723S	13032
7954	GB01010909S	24784
12266	GB01009315S	12487
12656	GB01018722S	11913
2245	GB01017657S	64266
6737	GB01009875S	29866
10668	GB01022028S	16322
9158	GB01023645S	20539
13661	GB01000011S	10619
5348	GB01018040S	37266
8892	GB01008299S	21453
13022	GB01015580S	11453
2006	GB01023986S	70381
5083	GB01001823S	38895
17423	GB01001051S	2233
1980	GB01008219S	71035
1426	GB01001202S	91272
1486	GB01000749S	88205
17294	GB01007298S	2541
14270	GB01018718S	9752
7765	GB01003065S	25455
12372	GB01019014S	12335
11573	GB01012490S	13827
3823	GB01015434S	46911
9093	GB01004655S	20755
18397	GB01020724S	641
15157	GB01018418S	8344
12834	GB01019522S	11692
14998	GB01018838S	8641
9340	GB01020338S	19988
9131	GB01008963S	20633
17097	GB01007328S	3104
7739	GB01000386S	25555
7326	GB01023535S	27203
1660	GB01007980S	80440
12791	GB01018993S	11746
18439	GB01021145S	601
18422	GB01020754S	614
11930	GB01015649S	13129
18195	GB01021098S	929
10228	GB01009206S	17477
12937	GB01020066S	11565
9586	GB01003227S	19337
8646	GB01008335S	22260
8111	GB01009768S	24130
8066	GB01008382S	24328
8872	GB01008884S	21496
940	GB01001089S	119022
15657	GB01019858S	7283
11784	GB01019885S	13398
7242	GB01008284S	27538
10982	GB01009276S	15348
12972	GB01018851S	11515
13572	GB01018544S	10741
8915	GB01020300S	21376
5868	GB01013268S	34208
251	GB01002791S	208533
18232	GB01021706S	874
8494	GB01009948S	22718
3624	GB01017894S	48500
4006	GB01024013S	45572
16989	GB01021018S	3432
5210	GB01001656S	38095
5141	GB01000645S	38445
15566	GB01018612S	7512
14724	GB01019406S	9125
11607	GB01010225S	13765
16801	GB01012550S	4041
9096	GB01010601S	20741
16983	GB01017003S	3457
7820	GB01010104S	25310
5881	GB01001897S	34166
15114	GB01001079S	8424
756	GB01001531S	135434
16900	GB01021691S	3708
16941	GB01017074S	3574
10004	GB01003093S	18137
5668	GB01012734S	35323
4658	GB01012761S	41185
18501	GB01016877S	524
17210	GB01007723S	2764
11145	GB01010164S	14913
15966	GB01016899S	6581
10408	GB01009676S	16954
8887	GB01009681S	21464
13897	GB01004698S	10298
17290	GB01010804S	2547
6733	GB01010836S	29892
15474	GB01011194S	7706
3736	GB01007836S	47512
8059	GB01022917S	24347
14241	GB01020275S	9784
1392	GB01000504S	92712
17915	GB01021881S	1310
12681	GB01007745S	11865
4240	GB01008517S	43765
16519	GB01001326S	4999
167	GB01003824S	232706
4747	GB01021524S	40666
15573	GB01019875S	7495
13567	GB01019749S	10745
15089	GB01019335S	8472
8259	GB01010967S	23642
354	GB01000989S	184535
9962	GB01010066S	18273
9243	GB01010989S	20309
8463	GB01003926S	22835
10788	GB01011089S	15920
16432	GB01022002S	5253
2670	GB01003453S	57663
6173	GB01022075S	32658
9570	GB01016017S	19388
12528	GB01009236S	12098
14069	GB01020447S	10071
8648	GB01009220S	22258
16810	GB01010794S	4011
1846	GB01003402S	74342
2712	GB01023121S	57245
3577	GB01015475S	48783
5496	GB01012288S	36449
15051	GB01016876S	8553
12957	GB01018529S	11541
5748	GB01023629S	34888
16212	GB01009223S	5924
5418	GB01015319S	36872
1305	GB01012382S	96825
4876	GB01011649S	40063
3392	GB01013110S	50403
10533	GB01009033S	16668
1082	GB01001440S	109398
9226	GB01010134S	20355
4724	GB01021336S	40772
10461	GB01009053S	16845
15733	GB01003413S	7083
17983	GB01021866S	1216
8334	GB01009062S	23355
10838	GB01020358S	15769
9699	GB01012561S	19043
2494	GB01008090S	59826
4179	GB01008045S	44247
16656	GB01004545S	4465
11820	GB01009796S	13333
11525	GB01015593S	13939
16206	GB01000031S	5937
18538	GB01021203S	464
3723	GB01010705S	47632
17018	GB01017310S	3336
681	GB01002775S	143975
177	GB01012790S	228083
2133	GB01011781S	67435
9608	GB01003209S	19293
15551	GB01004756S	7542
18387	GB01021865S	649
8176	GB01015258S	23891
310	GB01002728S	193164
4805	GB01008150S	40354
15416	GB01002344S	7827
7899	GB01000604S	25039
12186	GB01019607S	12611
17259	GB01017378S	2619
5193	GB01016244S	38144
11456	GB01012388S	14105
13257	GB01019276S	11149
1351	GB01024129S	94438
4949	GB01000325S	39653
12344	GB01003233S	12365
18028	GB01021636S	1172
1957	GB01023850S	71594
986	GB01000014S	115438
8777	GB01023607S	21805
9133	GB01013206S	20624
9141	GB01009586S	20600
1670	GB01011632S	80044
18248	GB01021217S	842
3913	GB01022228S	46149
1050	GB01000491S	111266
17818	GB01023006S	1443
5139	GB01008067S	38504
19	GB01003904S	408524
4072	GB01021374S	45041
8761	GB01021318S	21861
17573	GB01020778S	1884
1888	GB01003697S	73211
8050	GB01001809S	24375
696	GB01001368S	142946
2954	GB01017413S	54551
15485	GB01002130S	7679
17249	GB01010782S	2649
14052	GB01018583S	10097
7265	GB01015958S	27467
17211	GB01002050S	2764
14515	GB01019030S	9401
18307	GB01019941S	752
1896	GB01017552S	73013
2249	GB01010470S	64139
13013	GB01008737S	11463
908	GB01003577S	121665
18601	GB01021216S	379
10775	GB01009915S	15961
11161	GB01015706S	14869
16450	GB01002249S	5196
2410	GB01020540S	61198
6201	GB01010353S	32519
16	GB01003332S	420286
5782	GB01010382S	34719
15466	GB01011130S	7722
17409	GB01020644S	2263
15360	GB01020118S	7922
18363	GB01022977S	676
17855	GB01019779S	1378
12238	GB01001040S	12533
16632	GB01000261S	4569
1339	GB01000964S	94768
2050	GB01007776S	69452
10013	GB01000109S	18113
6387	GB01023259S	31601
3910	GB01011541S	46165
7124	GB01022734S	28051
5715	GB01022783S	35050
1684	GB01016549S	79495
17661	GB01001419S	1716
6851	GB01023474S	29245
5211	GB01017837S	38092
11269	GB01013788S	14585
17372	GB01017121S	2331
10799	GB01016574S	15887
9626	GB01015920S	19244
9709	GB01003082S	19009
4264	GB01012961S	43657
2061	GB01013021S	69247
6308	GB01008688S	31929
1652	GB01001489S	80966
8119	GB01023692S	24090
14337	GB01018231S	9671
9244	GB01020475S	20307
18398	GB01022988S	641
10862	GB01009177S	15722
2844	GB01015392S	55799
10352	GB01008941S	17109
14871	GB01019092S	8872
9048	GB01021313S	20880
1226	GB01007998S	100567
17154	GB01004709S	2933
7488	GB01022589S	26608
18270	GB01020827S	811
2978	GB01011567S	54357
4585	GB01017931S	41609
9712	GB01015851S	18995
11435	GB01019796S	14147
15918	GB01014022S	6689
17557	GB01023967S	1927
4623	GB01007758S	41371
18235	GB01020653S	869
2700	GB01003365S	57326
14012	GB01018807S	10157
5462	GB01021432S	36627
9216	GB01001781S	20383
15210	GB01013935S	8217
18532	GB01021769S	474
12742	GB01012197S	11799
7314	GB01022860S	27253
8371	GB01020298S	23213
13893	GB01012175S	10301
1575	GB01001111S	83815
